timestamp_ms,emg1,emg2,emg3,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
647249,2159,2059,2105,1060,-1094,15825,244,100,-105
647251,2159,2055,2118,1060,-1094,15825,202,118,-102
647252,2161,2052,2130,1506,-899,15990,158,137,-96
647254,2161,2056,2108,1506,-899,15990,107,155,-96
647255,2163,2058,2103,1694,-817,15895,55,167,-107
647257,2158,2059,2111,1694,-817,15895,-4,173,-125
647258,2158,2052,2127,1530,-1014,15699,-64,175,-151
647259,2163,2052,2123,1530,-1014,15699,-64,175,-151
647261,2160,2055,2109,1530,-1014,15699,-116,178,-177
647262,2159,2057,2107,1155,-1267,15587,-150,168,-206
647264,2159,2056,2118,1155,-1267,15587,-161,157,-229
647265,2160,2055,2129,832,-1596,15539,-152,138,-243
647267,2162,2057,2110,832,-1596,15539,-135,110,-247
647268,2161,2057,2106,617,-2000,15661,-112,80,-245
647270,2158,2057,2112,617,-2000,15661,-88,53,-245
647271,2157,2055,2127,500,-2236,15822,-58,27,-248
647272,2162,2054,2120,500,-2236,15822,-58,27,-248
647274,2160,2054,2111,500,-2236,15822,-31,-7,-254
647275,2159,2056,2108,504,-2278,15932,-7,-38,-268
647277,2159,2057,2118,504,-2278,15932,16,-64,-281
647278,2159,2055,2126,511,-2392,16154,32,-84,-282
647279,2163,2054,2114,511,-2392,16154,36,-95,-275
647281,2158,2056,2109,521,-2483,16462,32,-100,-265
647282,2161,2056,2110,521,-2483,16462,32,-100,-265
647284,2157,2054,2123,521,-2483,16462,29,-103,-239
647285,2162,2055,2123,577,-2360,16716,25,-100,-210
647286,2165,2055,2115,577,-2360,16716,22,-92,-188
647288,2154,2055,2104,677,-2316,16897,15,-81,-167
647289,2157,2056,2118,677,-2316,16897,-5,-72,-135
647291,2161,2054,2129,763,-2548,17250,-22,-54,-92
647292,2163,2054,2118,763,-2548,17250,-22,-54,-92
647293,2162,2053,2112,763,-2548,17250,-32,-32,-44
647295,2157,2057,2108,924,-2718,16876,-35,-27,1
647296,2161,2054,2120,924,-2718,16876,-29,-44,33
647297,2160,2055,2127,1017,-2965,16032,-29,-74,47
647299,2205,2054,2115,1017,-2965,16032,-43,-103,48
647300,2159,2056,2106,1093,-3095,15713,-58,-121,44
647302,2156,2057,2112,1093,-3095,15713,-58,-121,44
647303,2159,2057,2127,1093,-3095,15713,-78,-127,1
647304,2162,2055,2120,1407,-2860,15884,-71,-107,-63
647306,2160,2054,2110,1407,-2860,15884,-45,-86,-36
647307,2158,2055,2109,1219,-3499,16131,-34,-78,64
647309,2159,2056,2116,1219,-3499,16131,-26,-77,130
647310,2160,2055,2126,1090,-2631,16561,-19,-68,121
647312,2163,2054,2114,1090,-2631,16561,-19,-68,121
647313,2163,2052,2107,1090,-2631,16561,-12,-48,85
647314,2158,2057,2111,932,-2224,16922,-11,-35,74
647316,2158,2056,2124,932,-2224,16922,-8,-38,94
647317,2162,2052,2122,746,-2045,16928,-1,-56,99
647318,2162,2055,2114,746,-2045,16928,14,-68,73
647320,2160,2057,2107,746,-2045,16928,14,-68,73
647321,2159,2056,2112,618,-1654,16996,44,-72,65
647322,2158,2057,2127,618,-1654,16996,82,-68,85
647324,2160,2054,2121,536,-1674,16986,113,-62,98
647325,2163,2055,2113,536,-1674,16986,133,-51,101
647326,2160,2057,2109,580,-1592,16946,137,-32,102
647328,2159,2058,2116,580,-1592,16946,137,-32,102
647329,2156,2054,2124,580,-1592,16946,138,-6,102
647331,2162,2054,2117,611,-1347,16945,130,21,83
647332,2162,2055,2110,611,-1347,16945,118,52,63
647333,2158,2057,2106,650,-1186,16893,108,79,54
647335,2159,2057,2120,650,-1186,16893,100,105,48
647336,2158,2052,2126,650,-1186,16893,100,105,48
647337,2161,2053,2115,624,-1136,16851,94,129,48
647339,2161,2054,2105,624,-1136,16851,86,148,48
647340,2158,2056,2107,575,-1137,16733,77,165,45
647341,2159,2055,2124,575,-1137,16733,66,175,42
647343,2161,2055,2122,482,-1192,16643,56,185,42
647344,2160,2055,2114,482,-1192,16643,56,185,42
647345,2160,2056,2107,482,-1192,16643,47,191,41
647347,2156,2057,2110,446,-1367,16582,50,198,41
647348,2159,2057,2126,446,-1367,16582,57,209,47
647349,2162,2054,2121,457,-1602,16393,67,217,51
647351,2163,2055,2112,457,-1602,16393,67,217,51
647352,2161,2057,2107,457,-1602,16393,73,219,55
647353,2156,2058,2113,501,-1765,15952,80,212,51
647355,2156,2054,2128,501,-1765,15952,88,198,40
647356,2165,2055,2120,477,-1854,15671,93,181,31
647357,2156,2054,2110,477,-1854,15671,100,165,20
647359,2164,2056,2107,477,-1854,15671,100,165,20
647360,2159,2056,2118,490,-1896,15654,108,146,7
647361,2158,2053,2127,490,-1896,15654,119,128,4
647363,2159,2054,2116,569,-1912,15528,130,110,4
647364,2166,2055,2108,569,-1912,15528,143,93,1
647365,2156,2055,2107,569,-1912,15528,143,93,1
647367,2159,2054,2118,671,-1830,15341,149,72,0
647368,2161,2054,2126,671,-1830,15341,143,51,-9
647369,2162,2052,2116,762,-1768,15347,128,34,-24
647371,2162,2054,2108,762,-1768,15347,108,24,-40
647372,2160,2059,2107,792,-1649,15516,96,15,-54
647373,2159,2056,2122,792,-1649,15516,96,15,-54
647375,2160,2052,2123,792,-1649,15516,84,9,-60
647376,2163,2055,2116,828,-1749,15655,70,6,-52
647377,2163,2055,2105,828,-1749,15655,46,3,-42
647379,2159,2057,2107,803,-1735,15872,27,-1,-40
647380,2158,2054,2124,803,-1735,15872,27,-1,-40
647381,2162,2054,2122,803,-1735,15872,22,1,-46
647383,2163,2054,2112,741,-1645,16047,24,4,-49
647384,2162,2054,2107,741,-1645,16047,26,-2,-44
647385,2153,2056,2113,728,-1769,16012,23,-10,-37
647387,2163,2055,2126,728,-1769,16012,18,-19,-41
647388,2162,2054,2123,728,-1769,16012,18,-19,-41
647389,2161,2055,2112,704,-1705,16019,13,-33,-49
647391,2161,2057,2108,704,-1705,16019,8,-52,-65
647392,2159,2056,2114,663,-1562,16168,4,-63,-81
647393,2159,2055,2129,663,-1562,16168,5,-68,-88
647395,2158,2054,2116,663,-1562,16168,5,-68,-88
647396,2166,2054,2110,669,-1570,16245,3,-70,-88
647397,2156,2056,2107,669,-1570,16245,-3,-71,-85
647399,2155,2055,2119,680,-1610,16313,-14,-68,-76
647400,2152,2053,2127,680,-1610,16313,-32,-56,-70
647402,2162,2054,2116,666,-1631,16419,-50,-42,-66
647403,2164,2054,2107,666,-1631,16419,-50,-42,-66
647404,2161,2055,2109,666,-1631,16419,-65,-29,-64
647406,2157,2054,2124,750,-1673,16168,-73,-29,-60
647407,2162,2055,2124,750,-1673,16168,-80,-38,-57
647408,2163,2055,2111,718,-1792,15950,-91,-50,-52
647410,2160,2054,2109,718,-1792,15950,-102,-59,-48
647411,2163,2056,2116,591,-1950,16155,-111,-61,-46
647413,2158,2053,2129,591,-1950,16155,-111,-61,-46
647414,2154,2054,2116,591,-1950,16155,-116,-58,-40
647416,2166,2055,2110,588,-2018,16418,-113,-51,-33
647417,2163,2056,2108,588,-2018,16418,-100,-41,-24
647418,2158,2057,2122,678,-2107,16537,-83,-32,-9
647420,2159,2054,2122,678,-2107,16537,-63,-23,0
647421,2164,2054,2113,756,-2212,16378,-40,-20,11
647422,2160,2054,2107,756,-2212,16378,-40,-20,11
647424,2160,2059,2110,756,-2212,16378,-22,-21,18
647425,2156,2055,2126,696,-2303,16289,-8,-27,17
647427,2160,2055,2120,696,-2303,16289,-3,-25,19
647428,2160,2055,2114,599,-2270,16416,0,-19,18
647429,2165,2056,2107,599,-2270,16416,8,-16,21
647430,2159,2057,2109,599,-2270,16416,8,-16,21
647432,2142,2054,2129,590,-2159,16395,25,-16,29
647433,2169,2055,2121,590,-2159,16395,36,-13,34
647434,2163,2055,2111,587,-1975,16468,50,-6,42
647436,2163,2059,2110,587,-1975,16468,67,-3,47
647437,2156,2056,2113,587,-1975,16468,67,-3,47
647438,2156,2055,2128,633,-1798,16460,77,-2,53
647440,2160,2055,2120,633,-1798,16460,88,1,58
647441,2168,2055,2111,746,-1805,16377,90,5,58
647442,2157,2055,2109,746,-1805,16377,82,8,58
647443,2151,2056,2114,746,-1805,16377,82,8,58
647445,2162,2054,2129,753,-1749,16375,71,15,55
647446,2164,2054,2119,753,-1749,16375,57,15,47
647447,2161,2055,2111,699,-1609,16306,53,11,36
647449,2163,2058,2108,699,-1609,16306,54,13,30
647450,2155,2057,2117,699,-1609,16306,54,13,30
647451,2158,2052,2130,654,-1558,16269,59,16,22
647453,2163,2054,2119,654,-1558,16269,61,23,19
647454,2159,2055,2110,596,-1597,16304,58,31,22
647455,2154,2057,2107,596,-1597,16304,53,39,26
647457,2162,2056,2117,596,-1597,16304,53,39,26
647458,2158,2052,2124,505,-1594,16262,44,43,29
647459,2166,2054,2118,505,-1594,16262,31,45,27
647460,2165,2054,2111,436,-1598,16275,19,42,27
647462,2154,2056,2108,436,-1598,16275,9,36,23
647463,2159,2056,2117,436,-1598,16275,9,36,23
647464,2160,2053,2127,405,-1547,16333,-1,32,25
647466,2165,2052,2117,405,-1547,16333,-6,28,29
647467,2161,2057,2108,442,-1483,16293,-1,24,29
647468,2153,2056,2106,442,-1483,16293,7,20,30
647470,2163,2056,2118,442,-1483,16293,7,20,30
647471,2159,2052,2126,584,-1559,16083,5,13,35
647472,2162,2055,2116,584,-1559,16083,-12,5,37
647473,2162,2057,2109,600,-1721,16046,-32,-1,31
647475,2160,2056,2107,600,-1721,16046,-46,-1,18
647476,2156,2055,2119,600,-1721,16046,-46,-1,18
647477,2159,2053,2129,603,-1656,16118,-47,-3,11
647479,2161,2057,2114,603,-1656,16118,-42,-4,7
647480,2162,2055,2107,580,-1652,16215,-33,0,4
647481,2163,2056,2107,580,-1652,16215,-19,1,3
647483,2158,2057,2121,580,-1652,16215,-19,1,3
647484,2160,2053,2126,538,-1643,16317,-6,11,4
647485,2163,2055,2115,538,-1643,16317,4,22,7
647486,2163,2056,2108,565,-1764,16350,3,28,14
647488,2165,2056,2106,565,-1764,16350,3,28,14
647489,2152,2057,2118,565,-1764,16350,-3,34,15
647490,2160,2055,2129,593,-1753,16293,-4,40,11
647492,2165,2054,2116,593,-1753,16293,-1,37,2
647493,2161,2056,2109,619,-1738,16199,6,32,-6
647494,2160,2056,2107,619,-1738,16199,6,32,-6
647495,2165,2057,2120,619,-1738,16199,16,25,-8
647497,2160,2053,2127,592,-1800,16184,25,22,-12
647498,2153,2054,2116,592,-1800,16184,28,20,-14
647499,2162,2056,2105,542,-1783,16172,36,23,-17
647501,2163,2058,2108,542,-1783,16172,36,23,-17
647502,2155,2055,2122,542,-1783,16172,47,25,-22
647503,2164,2052,2124,531,-1630,16179,62,25,-26
647505,2163,2054,2114,531,-1630,16179,74,25,-29
647506,2162,2056,2106,565,-1602,16144,81,25,-25
647507,2159,2056,2108,565,-1602,16144,77,27,-22
647509,2157,2054,2127,565,-1602,16144,77,27,-22
647510,2162,2055,2122,570,-1632,16033,66,22,-23
647511,2162,2057,2114,570,-1632,16033,49,18,-23
647513,2155,2057,2106,489,-1635,15898,29,14,-25
647514,2159,2057,2114,489,-1635,15898,9,6,-23
647515,2159,2055,2127,489,-1635,15898,9,6,-23
647517,2163,2054,2120,430,-1619,15952,-9,0,-25
647518,2160,2054,2115,430,-1619,15952,-26,-11,-24
647519,2169,2055,2106,430,-1659,16030,-36,-20,-19
647521,2145,2057,2113,430,-1659,16030,-45,-30,-14
647522,2163,2053,2131,469,-1718,16189,-54,-35,-7
647524,2163,2054,2119,469,-1718,16189,-54,-35,-7
647525,2164,2054,2108,469,-1718,16189,-63,-34,-3
647526,2203,2056,2106,578,-1876,16335,-67,-32,0
647528,2158,2056,2119,578,-1876,16335,-71,-32,7
647529,2161,2052,2127,719,-1971,16094,-65,-40,7
647530,2163,2055,2115,719,-1971,16094,-59,-48,5
647532,2160,2055,2106,719,-1971,16094,-59,-48,5
647533,2163,2056,2106,662,-1995,15977,-45,-58,2
647534,2157,2055,2122,662,-1995,15977,-34,-59,-2
647536,2159,2050,2124,634,-2037,16161,-23,-54,-6
647537,2161,2055,2115,634,-2037,16161,-5,-46,-4
647538,2168,2057,2106,634,-2037,16161,-5,-46,-4
647540,2163,2056,2108,692,-2023,16380,10,-34,3
647541,2150,2055,2127,692,-2023,16380,23,-20,14
647542,2164,2055,2121,792,-1925,16398,35,-8,18
647544,2150,2057,2115,792,-1925,16398,41,0,21
647545,2150,2056,2106,800,-1830,16202,46,0,20
647546,2165,2056,2112,800,-1830,16202,46,0,20
647547,2160,2053,2124,800,-1830,16202,48,-4,11
647549,2164,2054,2121,721,-1775,16188,40,-9,1
647550,2163,2057,2115,721,-1775,16188,31,-14,-7
647551,2155,2057,2105,721,-1775,16188,31,-14,-7
647553,2158,2056,2114,621,-1686,16162,22,-19,-13
647554,2163,2055,2126,621,-1686,16162,13,-27,-10
647555,2148,2055,2121,551,-1688,16099,11,-30,-7
647557,2168,2054,2108,551,-1688,16099,1,-33,-1
647558,2158,2057,2109,489,-1723,16213,-16,-30,3
647559,2161,2057,2118,489,-1723,16213,-16,-30,3
647561,2150,2052,2130,489,-1723,16213,-21,-26,8
647562,2166,2055,2118,498,-1693,16275,-21,-21,8
647563,2165,2056,2107,498,-1693,16275,-25,-18,9
647565,2172,2056,2105,509,-1745,16413,-28,-11,13
647566,2166,2056,2118,509,-1745,16413,-29,-4,17
647567,2149,2052,2126,509,-1745,16413,-29,-4,17
647569,2140,2055,2115,524,-1705,16636,-25,6,21
647570,2168,2057,2108,524,-1705,16636,-12,15,25
647571,2154,2058,2108,558,-1676,16478,8,15,28
647573,2177,2057,2115,558,-1676,16478,23,9,26
647574,2147,2052,2126,558,-1676,16478,23,9,26
647575,2153,2057,2114,575,-1721,16025,31,-7,20
647577,2144,2054,2107,575,-1721,16025,35,-24,16
647578,2167,2056,2107,446,-1870,15816,28,-39,10
647579,2142,2057,2120,446,-1870,15816,14,-48,3
647581,2194,2052,2125,446,-1870,15816,14,-48,3
647582,2166,2056,2113,337,-1823,15972,7,-49,-3
647583,2158,2057,2108,337,-1823,15972,5,-51,-4
647584,2128,2058,2110,374,-1749,16098,5,-55,6
647586,2155,2055,2124,374,-1749,16098,5,-56,21
647587,2172,2052,2127,374,-1749,16098,5,-56,21
647588,2164,2054,2113,442,-1747,16193,0,-59,36
647590,2147,2059,2105,442,-1747,16193,-8,-59,43
647591,2150,2056,2109,468,-1693,16413,-18,-52,43
647592,2170,2053,2122,468,-1693,16413,-23,-48,40
647594,2140,2055,2122,468,-1693,16413,-23,-48,40
647595,2188,2054,2113,512,-1568,16591,-20,-41,32
647596,2135,2057,2114,512,-1568,16591,-15,-29,26
647598,2206,2057,2114,618,-1531,16538,-1,-12,27
647599,2170,2055,2123,618,-1531,16538,14,-5,28
647600,2158,2054,2123,785,-1647,16265,30,-5,33
647602,2135,2055,2113,785,-1647,16265,30,-5,33
647603,2156,2056,2108,785,-1647,16265,31,-5,30
647604,2142,2054,2116,781,-1743,16057,22,-4,23
647606,2151,2053,2127,781,-1743,16057,5,-1,18
647607,2165,2054,2121,705,-1835,16128,-17,3,15
647608,2162,2057,2108,705,-1835,16128,-17,3,15
647610,2166,2057,2106,705,-1835,16128,-46,8,12
647611,2160,2056,2117,699,-1890,16327,-67,10,14
647612,2099,2053,2136,699,-1890,16327,-74,12,14
647614,2256,2052,2111,733,-1696,16556,-65,17,9
647615,2144,2057,2108,733,-1696,16556,-65,17,9
647616,2148,2056,2109,733,-1696,16556,-47,22,3
647617,2151,2055,2117,815,-1739,16670,-32,28,6
647619,2154,2052,2128,815,-1739,16670,-26,38,10
647620,2182,2054,2118,751,-1910,16710,-28,52,10
647621,2138,2056,2113,751,-1910,16710,-28,52,10
647623,2236,2058,2103,751,-1910,16710,-28,65,14
647624,2146,2056,2120,636,-1847,16630,-13,77,15
647625,2198,2053,2128,636,-1847,16630,4,83,14
647627,2134,2054,2111,606,-1762,16449,24,85,11
647628,2177,2055,2111,606,-1762,16449,42,90,4
647629,2147,2058,2107,606,-1762,16449,42,90,4
647631,2151,2057,2121,562,-1601,16457,64,93,-6
647632,2151,2052,2125,562,-1601,16457,96,95,-14
647633,2168,2055,2117,629,-1457,16244,126,95,-18
647635,2154,2054,2106,629,-1457,16244,144,95,-19
647636,2158,2057,2109,629,-1457,16244,144,95,-19
647637,2092,2055,2137,667,-1725,16016,143,97,-13
647639,2274,2053,2105,667,-1725,16016,126,93,-8
647640,2162,2055,2114,529,-1845,16052,99,90,-12
647641,2146,2057,2107,529,-1845,16052,72,94,-21
647643,2144,2056,2113,529,-1845,16052,72,94,-21
647644,2156,2054,2131,379,-1725,16061,57,98,-30
647645,2151,2055,2123,379,-1725,16061,53,94,-32
647647,2165,2055,2117,321,-1707,15952,54,86,-29
647648,2165,2058,2113,321,-1707,15952,57,73,-25
647649,2163,2056,2119,260,-1710,16091,55,63,-16
647651,2152,2053,2125,260,-1710,16091,55,63,-16
647652,2109,2053,2110,260,-1710,16091,50,63,-7
647653,2212,2057,2113,222,-1741,16319,53,72,8
647655,2195,2057,2115,222,-1741,16319,48,88,28
647656,2142,2055,2105,371,-1822,16153,39,96,45
647657,2161,2053,2128,371,-1822,16153,39,96,45
647659,2200,2055,2150,371,-1822,16153,29,87,53
647660,2193,2056,2138,569,-1682,15871,25,66,48
647661,2145,2058,2092,569,-1682,15871,21,39,32
647662,2153,2057,2120,561,-1610,15900,16,16,15
647664,2149,2051,2124,561,-1610,15900,16,16,15
647665,2125,2054,2134,561,-1610,15900,9,3,-1
647666,2199,2055,2134,542,-1541,16054,-4,-8,-23
647668,2128,2059,2079,542,-1541,16054,-13,-24,-47
647669,2217,2055,2151,617,-1317,16019,-5,-38,-65
647670,2178,2045,2097,617,-1317,16019,13,-58,-77
647672,2113,2055,2117,617,-1317,16019,13,-58,-77
647673,2166,2057,2097,613,-1465,15717,17,-81,-78
647675,2182,2059,2078,613,-1465,15717,-14,-94,-69
647676,2181,2052,2152,363,-1772,15867,-74,-92,-69
647677,2163,2055,2124,363,-1772,15867,-125,-88,-88
647679,2151,2057,2096,203,-1329,16137,-145,-95,-112
647680,2143,2057,2070,203,-1329,16137,-145,-95,-112
647682,2135,2057,2153,203,-1329,16137,-126,-117,-129
647683,2181,2050,2108,93,-1210,16044,-93,-143,-124
647684,2128,2055,2125,93,-1210,16044,-69,-157,-101
647686,2176,2057,2089,8,-1605,16156,-74,-162,-76
647687,2179,2059,2189,8,-1605,16156,-103,-161,-58
647689,2149,2055,2097,113,-1599,16346,-136,-158,-53
647690,2195,2054,2111,113,-1599,16346,-168,-154,-57
647692,2170,2056,2108,113,-1599,16346,-168,-154,-57
647693,2168,2058,2131,392,-1775,16134,-215,-154,-54
647694,2077,2057,2108,392,-1775,16134,-286,-149,-30
647696,2209,2045,2167,620,-2317,16199,-368,-147,-4
647697,2155,2057,2173,620,-2317,16199,-427,-146,10
647699,2174,2059,2062,777,-2173,16352,-443,-149,18
647700,2219,2058,2137,777,-2173,16352,-427,-155,23
647702,2219,2052,2152,784,-2383,16132,-395,-156,37
647703,2146,2052,2111,784,-2383,16132,-395,-156,37
647704,2167,2056,2141,784,-2383,16132,-364,-157,52
647706,2291,2059,2130,753,-2728,16131,-324,-158,60
647707,2111,2056,2106,753,-2728,16131,-270,-159,61
647709,2146,2052,2113,739,-2738,16250,-208,-155,57
647710,2201,2052,2140,739,-2738,16250,-156,-145,44
647711,2169,2056,2094,877,-2567,16383,-99,-134,21
647713,2191,2057,2131,877,-2567,16383,-41,-127,-4
647714,2090,2056,2173,877,-2567,16383,-41,-127,-4
647716,2206,2053,2112,1030,-2364,16294,9,-123,-21
647717,2125,2058,2138,1030,-2364,16294,50,-119,-42
647718,2175,2060,2019,971,-1981,16425,91,-113,-62
647720,2235,2053,2149,971,-1981,16425,124,-94,-75
647721,2110,2052,2102,852,-1598,16820,143,-61,-85
647723,2174,2053,2107,852,-1598,16820,148,-32,-88
647724,2152,2054,2098,852,-1598,16820,148,-32,-88
647725,2150,2057,2101,918,-1445,16625,140,-16,-82
647727,2131,2054,2137,918,-1445,16625,109,-12,-76
647728,2154,2053,2178,781,-1467,16414,70,-11,-67
647730,2168,2054,2093,781,-1467,16414,31,-13,-65
647731,2162,2056,2139,553,-1373,16366,-1,-16,-71
647732,2146,2058,2143,553,-1373,16366,-1,-16,-71
647734,2202,2056,2148,553,-1373,16366,-25,-12,-75
647735,2156,2053,2108,387,-1545,16221,-42,-8,-68
647736,2188,2054,2147,387,-1545,16221,-58,-14,-54
647738,2282,2058,2147,334,-2037,15697,-74,-25,-37
647739,2213,2057,2179,334,-2037,15697,-101,-42,-23
647741,2179,2053,2055,269,-2447,15703,-143,-51,-20
647742,2155,2050,2121,269,-2447,15703,-143,-51,-20
647743,2162,2057,2123,269,-2447,15703,-176,-54,-28
647745,2264,2058,2139,392,-2437,16213,-189,-49,-29
647746,2089,2055,2094,392,-2437,16213,-189,-34,-20
647748,2136,2053,2113,683,-2441,16580,-177,-19,-5
647749,2131,2057,2175,683,-2441,16580,-163,0,6
647750,2168,2057,2098,954,-2316,16900,-145,22,16
647752,2150,2059,2125,954,-2316,16900,-145,22,16
647753,2160,2055,2164,954,-2316,16900,-115,47,17
647754,2252,2054,2140,1150,-2214,16681,-96,60,17
647756,2149,2054,2108,1150,-2214,16681,-85,57,16
647757,2165,2059,2116,1118,-2356,16131,-79,41,16
647759,2139,2056,2041,1118,-2356,16131,-72,28,1
647760,2207,2052,2151,1118,-2356,16131,-72,28,1
647761,2181,2052,2105,899,-2310,16002,-62,20,-22
647763,2188,2057,2098,899,-2310,16002,-48,20,-33
647764,2125,2057,1979,896,-2341,16198,-47,33,-37
647765,2218,2053,2121,896,-2341,16198,-50,55,-29
647767,2220,2042,2151,1051,-2244,16460,-50,83,-21
647768,2147,2055,2123,1051,-2244,16460,-50,83,-21
647769,2169,2057,2126,1051,-2244,16460,-33,106,-14
647771,2156,2058,2068,1076,-2075,16164,-5,114,-5
647772,2387,2056,2316,1076,-2075,16164,28,105,0
647774,2177,2051,2121,721,-2372,15750,51,86,10
647775,2114,2055,2084,721,-2372,15750,64,65,17
647776,2214,2059,2107,721,-2372,15750,64,65,17
647777,2115,2058,2000,294,-2745,15738,67,41,14
647779,2244,2043,2180,294,-2745,15738,69,20,17
647780,2103,2053,2115,99,-2788,15762,76,0,23
647781,2100,2058,2086,99,-2788,15762,87,-12,27
647783,2147,2058,2113,99,-2788,15762,87,-12,27
647784,2145,2058,2090,411,-2613,15930,95,-18,28
647785,2166,2050,2052,411,-2613,15930,100,-19,29
647787,2152,2053,2166,922,-2387,16045,99,-23,31
647788,2165,2056,2088,922,-2387,16045,102,-18,25
647789,2126,2056,2100,922,-2387,16045,102,-18,25
647791,2177,2056,2109,1170,-2149,16224,103,-9,15
647792,2117,2052,2112,1170,-2149,16224,93,6,5
647793,2117,2053,2115,1222,-2000,16516,82,29,-11
647795,2128,2055,2102,1222,-2000,16516,67,53,-22
647796,2166,2059,2102,1135,-1833,16436,46,67,-30
647797,2247,2059,2196,1135,-1833,16436,46,67,-30
647799,2203,2050,2101,1135,-1833,16436,24,70,-43
647800,2189,2052,2147,772,-1692,15999,7,61,-53
647801,2212,2058,2116,772,-1692,15999,-15,45,-57
647803,2003,2056,2065,320,-1965,15586,-41,30,-51
647804,2237,2055,2154,320,-1965,15586,-75,11,-33
647806,2129,2051,2103,320,-1965,15586,-75,11,-33
647807,2124,2054,2071,20,-2417,15682,-105,-6,-13
647808,2169,2057,2106,20,-2417,15682,-127,-11,15
647810,2133,2058,2070,108,-2691,16003,-133,-18,46
647811,2185,2052,2145,108,-2691,16003,-121,-28,74
647812,2118,2054,2145,472,-2817,15996,-98,-48,93
647814,2151,2056,2084,472,-2817,15996,-98,-48,93
647815,2132,2057,2102,472,-2817,15996,-63,-70,93
647817,2156,2058,2141,743,-2726,16067,-22,-83,80
647818,2130,2053,2119,743,-2726,16067,18,-82,59
647819,2173,2054,2124,903,-2585,16491,61,-75,35
647821,2117,2057,2154,903,-2585,16491,101,-57,17
647822,2151,2058,2070,903,-2585,16491,101,-57,17
647823,2236,2053,2159,1059,-2360,16837,132,-29,10
647825,2140,2050,2113,1059,-2360,16837,161,-8,8
647826,2130,2055,2108,1061,-2032,16678,183,8,7
647827,2164,2056,2121,1061,-2032,16678,195,9,2
647829,2160,2059,2109,797,-1752,16248,197,7,-9
647830,2162,2057,2112,797,-1752,16248,197,7,-9
647831,2086,2052,2041,797,-1752,16248,180,10,-11
647833,2180,2053,2109,514,-1815,16168,144,11,-11
647834,2124,2056,2093,514,-1815,16168,101,15,-9
647835,2186,2058,2089,360,-1753,16167,75,11,-5
647837,2150,2055,2113,360,-1753,16167,75,11,-5
647838,2157,2052,2131,360,-1753,16167,59,1,6
647839,2152,2054,2109,282,-1770,15927,47,-12,16
647840,2140,2057,2099,282,-1770,15927,27,-22,22
647842,2126,2059,2079,334,-1915,15943,0,-27,23
647843,2187,2055,2131,334,-1915,15943,0,-27,23
647844,2168,2055,2116,334,-1915,15943,-25,-26,20
647846,2108,2055,2126,593,-1954,16238,-47,-24,17
647847,2153,2059,2105,593,-1954,16238,-65,-20,13
647849,2192,2057,2117,819,-1896,16355,-73,-17,11
647850,2143,2053,2122,819,-1896,16355,-70,-19,7
647851,2163,2053,2116,819,-1896,16355,-70,-19,7
647853,2187,2056,2131,829,-1944,16287,-64,-18,-1
647854,2153,2059,2100,829,-1944,16287,-59,-18,-7
647855,2179,2056,2110,710,-2070,16231,-50,-19,-17
647857,2139,2053,2118,710,-2070,16231,-39,-16,-27
647858,2163,2054,2141,599,-2193,16205,-32,-16,-28
647859,2159,2057,2123,599,-2193,16205,-32,-16,-28
647861,2180,2056,2101,599,-2193,16205,-25,-14,-26
647862,2102,2054,2121,583,-2238,16237,-20,-8,-25
647864,2158,2053,2129,583,-2238,16237,-14,-6,-22
647865,2188,2057,2113,658,-2189,16214,-6,-8,-20
647866,2140,2056,2105,658,-2189,16214,6,-16,-19
647868,2146,2057,2106,658,-2189,16214,6,-16,-19
647869,2160,2053,2121,655,-2110,16094,24,-26,-21
647870,2173,2055,2119,655,-2110,16094,35,-37,-22
647872,2158,2055,2117,599,-2216,16016,38,-51,-24
647873,2177,2057,2109,599,-2216,16016,35,-60,-28
647874,2176,2057,2113,586,-2219,16060,26,-65,-31
647876,2140,2050,2125,586,-2219,16060,26,-65,-31
647877,2165,2052,2118,586,-2219,16060,16,-73,-35
647878,2167,2059,2110,637,-2118,16082,11,-80,-39
647880,2151,2057,2108,637,-2118,16082,9,-83,-35
647881,2163,2057,2118,707,-2032,16079,6,-82,-32
647883,2151,2053,2123,707,-2032,16079,4,-85,-27
647884,2160,2055,2116,707,-2032,16079,4,-85,-27
647885,2155,2056,2109,774,-2019,16097,-3,-87,-25
647887,2170,2059,2107,774,-2019,16097,-11,-86,-22
647888,2153,2055,2121,831,-1977,16111,-20,-90,-27
647889,2175,2051,2127,831,-1977,16111,-28,-91,-31
647891,2153,2056,2112,788,-2124,16096,-36,-92,-29
647892,2157,2058,2108,788,-2124,16096,-36,-92,-29
647893,2180,2058,2112,788,-2124,16096,-43,-99,-26
647895,2160,2053,2124,763,-2251,15977,-50,-107,-21
647896,2161,2055,2123,763,-2251,15977,-51,-115,-19
647898,2181,2055,2111,764,-2329,15966,-50,-125,-16
647899,2148,2056,2109,764,-2329,15966,-45,-127,-11
647901,2177,2055,2114,850,-2366,16062,-34,-128,-7
647902,2149,2053,2127,850,-2366,16062,-22,-128,-6
647903,2170,2055,2108,850,-2366,16062,-22,-128,-6
647905,2167,2056,2109,974,-2383,16285,-17,-119,-12
647906,2147,2059,2108,974,-2383,16285,-12,-108,-12
